iter	Logloss
153	0.4747719168
154	0.474408738
155	0.4743015682
156	0.4742403552
157	0.4741695256
158	0.4741020847
159	0.47405553
160	0.4738358702
161	0.4735515358
162	0.4734550036
163	0.473337596
164	0.4732975648
165	0.472983028
166	0.4726455263
167	0.4725523505
168	0.4723655922
169	0.4721262825
170	0.4719385373
171	0.471656696
172	0.4714325287
173	0.4713083854
174	0.4712079753
175	0.4711490834
176	0.4707839471
177	0.4704421923
178	0.4703819943
179	0.4703444997
180	0.4702931203
181	0.4701830117
182	0.4701641632
183	0.4700171048
184	0.4698138693
185	0.4696578436
186	0.4692276105
187	0.4691205499
188	0.4688719621
189	0.4687698121
190	0.4685304636
191	0.4684258756
192	0.4681128137
193	0.4677295917
194	0.4676068986
195	0.4675679309
196	0.4674071772
197	0.4673303042
198	0.467208639
199	0.467044779
200	0.4669449976
201	0.4666573147
202	0.4666011248
203	0.4663924334
204	0.4661173828
205	0.4660590256
206	0.4658206097
207	0.4656869751
208	0.4655370414
209	0.4654918613
210	0.4654393006
211	0.465294386
212	0.4652011312
213	0.4650589547
214	0.4650206709
215	0.4647396199
216	0.4646770659
217	0.4646091296
218	0.4644755836
219	0.4643529194
220	0.4642741508
221	0.4639656524
222	0.4638806035
223	0.4638321124
224	0.4637848975
225	0.4635986633
226	0.463498696
227	0.4634275589
228	0.4632691119
229	0.4631278268
230	0.4629896737
231	0.4628979399
232	0.4626459059
233	0.46258597
234	0.4623919472
235	0.4621926529
236	0.4620589862
237	0.4618424997
238	0.4617227878
239	0.4615088849
240	0.4614452711
241	0.461327222
242	0.4612618268
243	0.4611039596
244	0.4609759122
245	0.4607636728
246	0.4606416956
247	0.4604200077
248	0.46029599
249	0.4601276021
250	0.4600108621
251	0.4598975923
252	0.4596316023
253	0.4595192329
254	0.4593447527
255	0.4590595872
256	0.4589073128
257	0.4587290376
258	0.4584576158
259	0.4583500587
260	0.4581664685
261	0.4580467435
262	0.457847032
263	0.4574594627
264	0.4572979232
265	0.4572463952
266	0.4569921171
267	0.456825458
268	0.4565163723
269	0.4562472541
270	0.455980758
271	0.4556299784
272	0.4554450832
273	0.4552978011
274	0.4551268733
275	0.4549078642
276	0.4547941755
277	0.454568683
278	0.4543603646
279	0.4541832208
280	0.4539208666
281	0.4537899626
282	0.4535657203
283	0.4533153653
284	0.4531448852
285	0.4530461835
286	0.452842185
287	0.4526806874
288	0.4525045143
289	0.4521043232
290	0.4519423279
291	0.4517380535
292	0.4514753932
293	0.4511031843
294	0.4507525353
295	0.4505848412
296	0.450399136
297	0.4501628739
298	0.449905233
299	0.4497332227
300	0.4495731714
301	0.4494518229
302	0.4491314573
303	0.4490054104
304	0.4487483408
305	0.4484782345
306	0.4482607012
307	0.4480124523
308	0.4476670392
309	0.4473126224
310	0.4470694233
311	0.4467023982
312	0.4464301617
313	0.4461571496
314	0.4458366517
315	0.4456100803
316	0.4453065738
317	0.445012736
318	0.4446456972
319	0.4443879381
320	0.4441330588
321	0.4437910339
322	0.443546864
323	0.4432939672
324	0.442957473
325	0.4426696465
326	0.4423955886
327	0.4420130932
328	0.4416620726
329	0.4414072757
330	0.4411038599
331	0.4407884544
332	0.4404432402
333	0.4400800718
334	0.4398234428
335	0.4395096041
336	0.4393900502
337	0.4390392708
338	0.4387740717
339	0.4385879602
340	0.438432467
341	0.438121282
342	0.4378493461
343	0.4376128936
344	0.4372270482
345	0.4369640125
346	0.4366361658
347	0.4364482269
348	0.4361312588
349	0.435859796
350	0.4356224734
351	0.4353363199
352	0.4350939873
353	0.4348985314
354	0.434632746
355	0.4343355432
356	0.4341562783
357	0.4339760559
358	0.4339021601
359	0.4337839371
360	0.4335843374
361	0.4333388892
362	0.433185052
363	0.4328885319
364	0.432711031
365	0.4324928433
366	0.4323635778
367	0.4322257158
368	0.4321021169
369	0.4319168914
370	0.431655304
371	0.4313797669
372	0.4312045788
373	0.4309605942
374	0.4306538129
375	0.4304267913
376	0.4303683863
377	0.4303455028
378	0.4300422317
379	0.4297744656
380	0.429490372
381	0.4293333586
382	0.4291107403
383	0.4290262524
384	0.4289113982
385	0.4287538285
386	0.4284936992
387	0.4283477082
388	0.4282851856
389	0.4280049115
390	0.4277621754
391	0.4277410894
392	0.4275667517
393	0.4275231012
394	0.4273561728
395	0.4271859021
396	0.4269658942
397	0.426830374
398	0.4265636777
399	0.4264329025
400	0.4263494735
401	0.4260231344
402	0.425801723
403	0.4255587576
404	0.4255161092
405	0.4253465662
406	0.4252349475
407	0.4250871571
408	0.4248144113
409	0.4246175304
410	0.4244208679
411	0.4242861182
412	0.4241501234
413	0.4239554673
414	0.423772152
415	0.4236422406
416	0.4235128652
417	0.4234257303
418	0.4232780278
419	0.4230783603
420	0.4228412716
421	0.4227326946
422	0.4225326673
423	0.4222919953
424	0.4221720691
425	0.4220276722
426	0.421939923
427	0.4217771495
428	0.4216986073
429	0.421481871
430	0.4212844467
431	0.4211898412
432	0.4209328406
433	0.4207198349
434	0.4205920061
